loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti
9.210440366976517, 36 months,5.79,303.27,A,9 years,RENT,10.239852640559992,Verified,Fully Paid,debt_consolidation,CA,9.52
9.132486932771318, 36 months,6.54,283.68,A,< 1 year,RENT,10.085850775128717,Source Verified,Fully Paid,debt_consolidation,FL,21.75
9.282754052485227, 60 months,14.83,254.79,D,3 years,RENT,10.128429485791717,Verified,Fully Paid,major_purchase,TX,14.47
8.853808274977197, 36 months,13.35,237.04,C,8 years,RENT,10.308985993422082,Source Verified,Fully Paid,debt_consolidation,CA,24.76
8.987321812850125, 60 months,12.23,178.89,C,2 years,RENT,11.289794413577894,Source Verified,Fully Paid,small_business,NY,7.32
9.392745258631441, 36 months,5.79,363.93,A,3 years,MORTGAGE,12.128116509451258,Verified,Fully Paid,credit_card,FL,5.96
8.497194544909547, 36 months,13.72,166.81,C,< 1 year,RENT,9.980494888896912,Not Verified,Fully Paid,other,NY,10.94
9.90353755128617, 36 months,6.91,616.72,A,10+ years,RENT,10.915106645867503,Verified,Fully Paid,debt_consolidation,CA,24.65
9.90353755128617, 36 months,6.54,613.35,A,9 years,RENT,11.849404844423074,Verified,Fully Paid,debt_consolidation,CA,4.09
9.210440366976517, 36 months,6.17,305.0,A,8 years,RENT,10.896757843893464,Verified,Fully Paid,other,CA,19.22
10.12667110305036, 36 months,12.23,833.11,C,6 years,RENT,11.982935344196433,Verified,Fully Paid,debt_consolidation,NJ,8.17
8.38958706681109, 36 months,14.09,150.58,D,< 1 year,RENT,10.085850775128717,Not Verified,Fully Paid,debt_consolidation,FL,19.55
8.630700432209832, 36 months,12.61,187.64,C,2 years,RENT,11.134822573617875,Source Verified,Fully Paid,credit_card,NY,2.07
9.259225769705994, 60 months,13.72,242.8,C,5 years,MORTGAGE,11.366754528799243,Source Verified,Fully Paid,car,CA,9.67
9.90353755128617, 60 months,16.32,489.77,E,< 1 year,RENT,10.93319625144584,Not Verified,Fully Paid,debt_consolidation,FL,22.07
9.04793908261736, 36 months,6.17,259.25,A,5 years,MORTGAGE,10.239995502805316,Source Verified,Fully Paid,debt_consolidation,CA,9.99
8.987321812850125, 36 months,14.09,273.78,D,10+ years,MORTGAGE,11.472113887062386,Source Verified,Fully Paid,other,NY,0.72
8.517393171418904, 36 months,6.54,153.34,A,nan,MORTGAGE,11.002116507732017,Not Verified,Fully Paid,debt_consolidation,NY,20.18
9.210440366976517, 60 months,9.62,210.61,B,2 years,MORTGAGE,11.690242855114947,Not Verified,Fully Paid,home_improvement,IL,15.97
10.12667110305036, 60 months,17.06,622.13,E,< 1 year,MORTGAGE,11.678448377988165,Verified,Charged Off,debt_consolidation,CA,14.97
9.392745258631441, 36 months,9.99,387.15,B,1 year,RENT,11.326607934898927,Verified,Fully Paid,debt_consolidation,CA,17.82
9.90353755128617, 60 months,12.23,447.22,C,5 years,RENT,12.180759965737863,Source Verified,Fully Paid,small_business,NJ,6.46
9.546884034617925, 36 months,6.91,431.71,A,10+ years,RENT,11.050905878263567,Source Verified,Fully Paid,debt_consolidation,NJ,8.29
9.105090961257085, 36 months,13.35,304.77,C,10+ years,RENT,10.933124826700707,Not Verified,Fully Paid,debt_consolidation,CA,10.99
8.294299608857235, 36 months,12.61,134.03,C,3 years,RENT,10.819798284210286,Not Verified,Fully Paid,debt_consolidation,CA,13.68
9.036106025364846, 36 months,12.98,282.95,C,2 years,RENT,10.968146564052885,Source Verified,Fully Paid,debt_consolidation,CA,12.29
8.987321812850125, 36 months,13.35,270.91,C,< 1 year,RENT,11.407576060361786,Source Verified,Fully Paid,debt_consolidation,NY,5.33
9.798182590890704, 36 months,6.54,552.01,A,10+ years,MORTGAGE,11.608244735642321,Source Verified,Fully Paid,debt_consolidation,CA,3.77
8.853808274977197, 36 months,12.23,233.27,C,2 years,RENT,10.809748150372926,Source Verified,Fully Paid,credit_card,TX,10.84
8.895766604056085, 60 months,9.62,153.75,B,< 1 year,MORTGAGE,11.082157933374816,Not Verified,Fully Paid,debt_consolidation,TX,21.84
8.699681400989514, 36 months,12.61,201.04,C,10+ years,RENT,12.919024904363686,Source Verified,Fully Paid,credit_card,CA,2.82
9.90353755128617, 60 months,18.91,517.83,F,2 years,RENT,11.050905878263567,Verified,Charged Off,debt_consolidation,TX,20.7
9.45727857185611, 60 months,14.83,303.38,D,4 years,MORTGAGE,11.340154159008103,Not Verified,Fully Paid,debt_consolidation,TX,14.23
9.392745258631441, 36 months,5.79,363.93,A,6 years,MORTGAGE,11.251625633792566,Not Verified,Fully Paid,home_improvement,FL,11.27
8.497194544909547, 36 months,6.17,149.45,A,9 years,RENT,10.134638955251866,Not Verified,Fully Paid,car,TX,3.71
9.210440366976517, 36 months,5.79,303.27,A,10+ years,RENT,10.915106645867503,Verified,Fully Paid,debt_consolidation,NY,20.23
8.699681400989514, 36 months,9.99,193.58,B,10+ years,MORTGAGE,11.608244735642321,Not Verified,Fully Paid,debt_consolidation,TX,20.56
8.62622695244036, 36 months,6.54,170.97,A,10+ years,MORTGAGE,11.490495790004044,Verified,Fully Paid,moving,FL,17.59
8.160803920954665, 36 months,6.17,106.75,A,< 1 year,RENT,10.085850775128717,Verified,Fully Paid,car,CA,6.55
8.006700845440367, 60 months,13.72,69.38,C,nan,RENT,9.575052927597383,Not Verified,Fully Paid,debt_consolidation,CA,3.83
7.824445930877619, 36 months,13.72,85.11,C,2 years,RENT,11.461642696843066,Not Verified,Fully Paid,home_improvement,CA,22.95
9.923339198238729, 36 months,6.54,625.62,A,< 1 year,RENT,10.819798284210286,Verified,Fully Paid,debt_consolidation,FL,20.62
8.006700845440367, 36 months,12.98,101.06,C,3 years,RENT,10.308985993422082,Verified,Fully Paid,vacation,NY,1.0
9.392745258631441, 36 months,14.46,412.82,D,1 year,RENT,11.225256725762893,Source Verified,Fully Paid,debt_consolidation,CA,11.25
9.472781556562168, 36 months,6.54,398.68,A,10+ years,RENT,11.022098527710927,Source Verified,Fully Paid,credit_card,CA,23.17
8.412054873292933, 36 months,5.79,136.48,A,3 years,RENT,10.819798284210286,Not Verified,Charged Off,debt_consolidation,FL,18.91
9.798182590890704, 60 months,19.29,469.81,F,2 years,MORTGAGE,12.206077645517674,Source Verified,Fully Paid,debt_consolidation,TX,20.22
9.61587214452889, 36 months,17.06,535.24,E,3 years,RENT,10.915106645867503,Verified,Fully Paid,wedding,NY,1.7
9.798182590890704, 36 months,14.46,619.23,D,< 1 year,MORTGAGE,11.034905792929415,Verified,Fully Paid,debt_consolidation,TX,23.85
9.210440366976517, 36 months,10.36,324.37,B,< 1 year,RENT,10.819798284210286,Source Verified,Fully Paid,wedding,CA,1.44
9.45727857185611, 36 months,6.54,392.55,A,< 1 year,MORTGAGE,11.350418300109132,Not Verified,Fully Paid,credit_card,CA,11.75
9.575052927597383, 36 months,5.79,436.71,A,< 1 year,MORTGAGE,11.884495917930655,Source Verified,Fully Paid,other,NY,7.69
9.210440366976517, 60 months,13.72,231.24,C,10+ years,MORTGAGE,11.156264806643742,Source Verified,Fully Paid,debt_consolidation,NY,24.72
9.798182590890704, 36 months,5.79,545.89,A,1 year,RENT,12.07254696717504,Verified,Fully Paid,debt_consolidation,CA,13.54
9.392745258631441, 36 months,5.79,363.93,A,5 years,RENT,10.308985993422082,Source Verified,Fully Paid,other,TX,23.52
8.971575439759016, 36 months,9.99,254.07,B,< 1 year,MORTGAGE,12.577639650232573,Source Verified,Fully Paid,medical,CA,5.33
8.294299608857235, 36 months,5.42,120.64,A,4 years,MORTGAGE,11.19135563385109,Not Verified,Fully Paid,small_business,NY,8.33
9.741027444837728, 36 months,8.88,539.65,B,8 years,RENT,11.18712607040532,Verified,Fully Paid,debt_consolidation,NY,15.18
9.90353755128617, 60 months,18.17,509.72,F,10+ years,MORTGAGE,11.695255355062795,Verified,Fully Paid,credit_card,CA,9.72
9.852246888342531, 36 months,6.91,585.89,A,2 years,MORTGAGE,11.552155793461898,Source Verified,Fully Paid,debt_consolidation,NY,15.77
8.853808274977197, 60 months,18.17,178.41,F,1 year,RENT,10.799595985047786,Not Verified,Charged Off,debt_consolidation,FL,2.35
7.601402334583733, 36 months,13.72,68.09,C,2 years,RENT,10.858941303591607,Not Verified,Fully Paid,other,NY,17.72
9.392745258631441, 36 months,6.91,370.04,A,< 1 year,MORTGAGE,11.48247656671073,Verified,Fully Paid,debt_consolidation,CA,10.0
8.476579508530941, 36 months,13.35,162.55,C,2 years,RENT,10.169154050930228,Not Verified,Fully Paid,debt_consolidation,TX,14.72
8.699681400989514, 36 months,5.42,180.96,A,6 years,MORTGAGE,11.156264806643742,Not Verified,Fully Paid,car,NY,8.07
9.90353755128617, 36 months,6.54,613.35,A,< 1 year,RENT,11.957617696467539,Verified,Fully Paid,debt_consolidation,CA,6.42
8.517393171418904, 36 months,14.09,171.11,D,10+ years,OWN,11.695255355062795,Source Verified,Fully Paid,medical,NY,1.25
8.006700845440367, 60 months,14.83,71.11,D,4 years,RENT,10.645448706505872,Source Verified,Fully Paid,other,NY,14.09
9.210440366976517, 60 months,16.69,246.87,E,6 years,MORTGAGE,10.714439990727769,Source Verified,Fully Paid,debt_consolidation,TX,23.39
8.517393171418904, 36 months,9.99,161.32,B,2 years,MORTGAGE,11.775297421715827,Source Verified,Fully Paid,car,IL,12.54
9.61587214452889, 36 months,6.17,457.49,A,10+ years,MORTGAGE,11.475233981948293,Verified,Fully Paid,home_improvement,IL,20.11
8.086717920303906, 60 months,14.83,77.03,D,3 years,RENT,10.043292972227004,Verified,Fully Paid,credit_card,CA,23.43
8.853808274977197, 36 months,12.98,235.8,C,3 years,RENT,11.002116507732017,Source Verified,Charged Off,wedding,FL,19.8
10.085850775128717, 36 months,6.54,736.02,A,3 years,MORTGAGE,11.982935344196433,Verified,Fully Paid,moving,FL,9.23
10.12667110305036, 60 months,14.46,587.69,D,4 years,RENT,11.491916310112307,Source Verified,Charged Off,debt_consolidation,NY,13.46
8.853808274977197, 36 months,14.09,239.55,D,1 year,MORTGAGE,10.596659732783579,Not Verified,Fully Paid,debt_consolidation,NJ,15.18
9.392745258631441, 60 months,9.99,254.91,B,10+ years,RENT,12.100717685412471,Source Verified,Fully Paid,moving,CA,12.41
8.517393171418904, 36 months,12.61,167.54,C,3 years,RENT,11.156264806643742,Source Verified,Charged Off,credit_card,CA,24.26
9.210440366976517, 36 months,6.54,306.68,A,9 years,MORTGAGE,11.264476926102367,Source Verified,Fully Paid,debt_consolidation,CA,15.38
9.90353755128617, 36 months,6.91,616.72,A,4 years,MORTGAGE,11.652696102959753,Verified,Fully Paid,debt_consolidation,TX,8.13
10.085850775128717, 36 months,9.25,765.99,B,10+ years,RENT,11.736109015484459,Verified,Fully Paid,debt_consolidation,IL,10.03
9.392745258631441, 36 months,14.46,412.82,D,3 years,RENT,11.082157933374816,Verified,Fully Paid,debt_consolidation,FL,17.54
9.19023970026918, 36 months,10.36,317.88,B,6 years,MORTGAGE,11.532737896139919,Verified,Fully Paid,other,TX,13.24
8.160803920954665, 36 months,8.88,111.11,B,< 1 year,RENT,10.915106645867503,Verified,Fully Paid,home_improvement,NY,4.19
7.244941546337007, 60 months,18.54,35.97,F,10+ years,OWN,10.839600519357369,Not Verified,Charged Off,debt_consolidation,NY,23.32
8.294299608857235, 60 months,13.35,91.74,C,< 1 year,RENT,10.308985993422082,Source Verified,Fully Paid,debt_consolidation,NJ,19.32
8.987321812850125, 36 months,6.91,246.69,A,3 years,RENT,9.798182590890704,Not Verified,Fully Paid,wedding,CA,1.0
8.853808274977197, 36 months,9.99,225.84,B,4 years,OWN,11.302216779257382,Not Verified,Fully Paid,major_purchase,TX,4.4
9.210440366976517, 36 months,6.91,308.36,A,1 year,RENT,10.859018228147887,Verified,Fully Paid,debt_consolidation,CA,21.81
9.61587214452889, 36 months,15.57,524.18,D,< 1 year,RENT,11.350418300109132,Source Verified,Fully Paid,small_business,NY,2.84
9.169622538697624, 60 months,9.25,200.45,B,nan,MORTGAGE,10.851296331126829,Verified,Charged Off,medical,FL,15.95
8.699681400989514, 36 months,5.42,180.96,A,10+ years,RENT,11.362114203075018,Not Verified,Fully Paid,other,NJ,7.66
9.90353755128617, 36 months,6.91,616.72,A,2 years,RENT,11.49273296168228,Verified,Fully Paid,other,IL,0.92
8.853808274977197, 36 months,9.25,223.42,B,3 years,RENT,11.338583982516495,Source Verified,Charged Off,debt_consolidation,FL,4.33
9.210440366976517, 36 months,6.17,305.0,A,1 year,RENT,11.002116507732017,Not Verified,Fully Paid,credit_card,CA,18.94
8.517393171418904, 36 months,12.61,167.54,C,2 years,RENT,10.085850775128717,Verified,Fully Paid,debt_consolidation,CA,13.4
10.12667110305036, 36 months,16.32,882.89,E,9 years,MORTGAGE,11.350418300109132,Source Verified,Charged Off,debt_consolidation,CA,22.48
8.476579508530941, 36 months,6.54,147.21,A,4 years,RENT,11.002116507732017,Source Verified,Fully Paid,debt_consolidation,NY,5.08
10.12667110305036, 36 months,9.99,806.57,B,7 years,RENT,11.695255355062795,Verified,Fully Paid,other,CA,6.75
9.210440366976517, 36 months,5.79,303.27,A,3 years,RENT,10.308985993422082,Not Verified,Fully Paid,debt_consolidation,NY,14.28
8.748463629942055, 36 months,9.62,202.17,B,4 years,MORTGAGE,11.002116507732017,Verified,Fully Paid,medical,IL,13.0
8.657129031713755, 60 months,9.99,122.15,B,< 1 year,MORTGAGE,11.264476926102367,Not Verified,Fully Paid,car,IL,15.34
10.12667110305036, 36 months,9.62,802.23,B,10+ years,MORTGAGE,11.326607934898927,Verified,Fully Paid,home_improvement,TX,14.08
9.210440366976517, 36 months,9.99,322.63,B,1 year,MORTGAGE,10.839600519357369,Not Verified,Fully Paid,home_improvement,TX,3.29
9.210440366976517, 36 months,6.91,308.36,A,2 years,MORTGAGE,11.034905792929415,Not Verified,Fully Paid,other,NY,15.1
9.659886159319521, 36 months,6.54,480.71,A,1 year,RENT,11.050905878263567,Source Verified,Fully Paid,debt_consolidation,IL,18.76
10.12667110305036, 36 months,10.36,810.92,B,10+ years,MORTGAGE,11.350418300109132,Verified,Fully Paid,debt_consolidation,TX,24.56
9.61587214452889, 60 months,17.43,376.27,E,1 year,RENT,10.922425121370425,Source Verified,Fully Paid,debt_consolidation,CA,14.53
9.210440366976517, 36 months,6.54,306.68,A,3 years,RENT,11.326607934898927,Not Verified,Fully Paid,home_improvement,FL,17.05
8.294299608857235, 36 months,5.79,121.31,A,2 years,MORTGAGE,11.225256725762893,Verified,Fully Paid,car,TX,10.75
7.601402334583733, 36 months,6.54,61.34,A,2 years,RENT,10.181157167204903,Source Verified,Fully Paid,credit_card,CA,20.41
9.210440366976517, 36 months,13.35,338.63,C,1 year,RENT,10.896757843893464,Source Verified,Fully Paid,wedding,TX,12.47
8.699681400989514, 36 months,10.36,194.62,B,< 1 year,RENT,11.002116507732017,Source Verified,Fully Paid,credit_card,NJ,19.44
9.305741456739435, 36 months,6.91,339.2,A,< 1 year,MORTGAGE,11.744045122410057,Source Verified,Fully Paid,debt_consolidation,CA,12.27
9.546884034617925, 36 months,5.79,424.58,A,nan,MORTGAGE,11.918397239722838,Verified,Fully Paid,medical,CA,6.66
9.350189267092581, 36 months,6.91,354.62,A,5 years,MORTGAGE,11.184435286790631,Source Verified,Fully Paid,debt_consolidation,CA,15.32
9.44943600950432, 60 months,12.98,288.84,C,7 years,MORTGAGE,11.222586532857163,Not Verified,Fully Paid,credit_card,FL,17.9
9.210440366976517, 36 months,14.83,345.83,D,7 years,MORTGAGE,11.272801051433479,Not Verified,Fully Paid,debt_consolidation,TX,23.07
8.699681400989514, 36 months,5.79,181.97,A,6 years,MORTGAGE,10.839600519357369,Not Verified,Fully Paid,car,NY,1.37
9.210440366976517, 60 months,9.62,210.61,B,10+ years,MORTGAGE,11.6172944892629,Source Verified,Fully Paid,debt_consolidation,TX,13.82
8.987321812850125, 60 months,9.99,169.94,B,6 years,MORTGAGE,11.225256725762893,Source Verified,Fully Paid,home_improvement,CA,4.99
9.90353755128617, 60 months,6.0,453.75,E,1 year,RENT,11.19822841866684,Source Verified,Fully Paid,medical,CA,15.34
8.434028950155469, 60 months,16.69,113.56,E,4 years,RENT,9.90353755128617,Verified,Fully Paid,small_business,CA,7.92
10.085850775128717, 36 months,9.25,765.99,B,6 years,RENT,11.561725152903833,Source Verified,Fully Paid,credit_card,TX,15.59
9.6678285081515, 36 months,13.72,537.87,C,10+ years,MORTGAGE,10.491301994830229,Source Verified,Fully Paid,home_improvement,IL,15.1
8.03947991910045, 36 months,13.35,104.98,C,< 1 year,RENT,10.348205424565993,Verified,Fully Paid,debt_consolidation,TX,24.85
9.575052927597383, 60 months,14.83,341.3,D,4 years,RENT,11.350371240731954,Verified,Fully Paid,other,NY,22.07
9.392745258631441, 60 months,9.25,250.56,B,7 years,RENT,10.463131911491967,Not Verified,Fully Paid,debt_consolidation,NY,3.63
7.650168700845001, 36 months,14.83,72.63,D,< 1 year,RENT,9.575052927597383,Not Verified,Fully Paid,credit_card,FL,18.75
8.612685172875459, 36 months,6.54,168.67,A,5 years,RENT,10.819798284210286,Source Verified,Fully Paid,credit_card,TX,22.27
8.853808274977197, 36 months,6.17,213.5,A,6 years,RENT,10.827766295132466,Not Verified,Fully Paid,credit_card,CA,15.45
9.210440366976517, 36 months,6.17,305.0,A,5 years,RENT,11.350418300109132,Not Verified,Fully Paid,major_purchase,TX,15.39
9.210440366976517, 36 months,9.62,320.9,B,5 years,RENT,11.289844411702974,Verified,Fully Paid,other,NY,10.59
9.680406499268875, 60 months,15.95,388.67,E,3 years,MORTGAGE,11.225256725762893,Verified,Fully Paid,other,CA,16.4
9.809231816610408, 36 months,8.88,577.74,B,4 years,RENT,10.491301994830229,Verified,Fully Paid,debt_consolidation,TX,22.03
8.853808274977197, 36 months,14.09,239.55,D,4 years,MORTGAGE,11.022572178834904,Not Verified,Fully Paid,debt_consolidation,TX,13.38
9.105090961257085, 60 months,10.36,192.83,B,10+ years,MORTGAGE,11.350418300109132,Source Verified,Charged Off,car,FL,20.34
7.0909098220799835, 60 months,12.61,27.07,C,2 years,RENT,10.726148691628156,Not Verified,Fully Paid,vacation,NY,4.56
9.90353755128617, 36 months,6.54,613.35,A,1 year,RENT,11.695255355062795,Verified,Fully Paid,debt_consolidation,NJ,15.31
9.012011377036412, 60 months,9.25,171.22,B,nan,OWN,10.225607282932941,Not Verified,Fully Paid,car,FL,13.17
9.210440366976517, 60 months,16.32,244.89,E,< 1 year,RENT,11.08221946899627,Verified,Fully Paid,debt_consolidation,NJ,11.54
8.517393171418904, 36 months,13.35,169.32,C,3 years,OWN,10.819798284210286,Source Verified,Fully Paid,debt_consolidation,NY,19.08
9.61587214452889, 36 months,8.88,476.16,B,5 years,MORTGAGE,10.668978650219241,Verified,Fully Paid,debt_consolidation,FL,13.59
10.12667110305036, 60 months,20.77,673.11,G,2 years,RENT,11.289794413577894,Verified,Fully Paid,debt_consolidation,CA,21.7
8.699681400989514, 36 months,12.98,202.11,C,10+ years,RENT,10.896757843893464,Verified,Fully Paid,major_purchase,CA,11.93
10.12667110305036, 60 months,16.69,617.16,E,10+ years,MORTGAGE,11.849404844423074,Verified,Fully Paid,debt_consolidation,TX,9.93
8.699681400989514, 36 months,8.88,190.47,B,1 year,RENT,10.747229096720554,Verified,Fully Paid,debt_consolidation,NJ,13.94
9.53249633228804, 36 months,6.91,425.54,A,4 years,MORTGAGE,10.668978650219241,Source Verified,Fully Paid,debt_consolidation,FL,11.16
8.699681400989514, 36 months,5.79,181.97,A,5 years,RENT,10.292043842241378,Not Verified,Fully Paid,debt_consolidation,TX,21.52
8.922791623969637, 36 months,13.72,255.32,C,8 years,MORTGAGE,11.608244735642321,Verified,Fully Paid,debt_consolidation,CA,8.39
10.043292972227004, 60 months,12.61,518.75,C,7 years,RENT,10.648586560603084,Verified,Fully Paid,debt_consolidation,CA,12.87
7.824445930877619, 36 months,12.98,84.22,C,1 year,RENT,10.950824090522445,Source Verified,Fully Paid,debt_consolidation,NJ,3.52
8.987321812850125, 60 months,13.72,184.99,C,10+ years,MORTGAGE,10.819798284210286,Source Verified,Fully Paid,debt_consolidation,FL,20.28
9.96415923206886, 36 months,6.91,655.27,A,10+ years,RENT,10.840776275405888,Verified,Fully Paid,credit_card,IL,24.56
9.61587214452889, 60 months,20.03,397.66,G,3 years,MORTGAGE,11.082157933374816,Verified,Fully Paid,debt_consolidation,TX,19.42
9.61587214452889, 36 months,6.54,460.01,A,3 years,MORTGAGE,11.918397239722838,Verified,Fully Paid,debt_consolidation,CA,11.01
8.294299608857235, 60 months,13.72,92.5,C,3 years,MORTGAGE,10.491301994830229,Not Verified,Charged Off,other,CA,21.27
9.392745258631441, 36 months,9.99,387.15,B,< 1 year,RENT,11.440365524765756,Not Verified,Fully Paid,credit_card,CA,9.73
7.601402334583733, 36 months,12.61,67.02,C,< 1 year,RENT,10.404293143019792,Source Verified,Charged Off,credit_card,TX,4.55
8.517393171418904, 36 months,8.88,158.72,B,6 years,RENT,12.62741438362914,Source Verified,Charged Off,debt_consolidation,TX,1.63
9.99884318585288, 36 months,6.17,670.98,A,9 years,MORTGAGE,11.418581817922595,Verified,Fully Paid,debt_consolidation,FL,17.46
8.294299608857235, 36 months,14.83,138.33,D,5 years,RENT,11.1154434073529,Source Verified,Fully Paid,moving,CA,22.09
9.425532393502772, 36 months,9.99,400.06,B,4 years,MORTGAGE,11.289794413577894,Verified,Fully Paid,debt_consolidation,IL,17.13
7.313886831633462, 60 months,12.61,33.84,C,9 years,RENT,11.002116507732017,Not Verified,Fully Paid,moving,NY,16.56
7.601402334583733, 36 months,12.61,67.02,C,10+ years,MORTGAGE,10.308985993422082,Verified,Fully Paid,other,IL,0.4
8.853808274977197, 36 months,8.88,222.21,B,4 years,RENT,10.915106645867503,Not Verified,Fully Paid,debt_consolidation,CA,7.61
9.392745258631441, 60 months,18.54,308.26,F,10+ years,MORTGAGE,11.635151947212842,Not Verified,Fully Paid,debt_consolidation,NJ,15.99
9.04793908261736, 36 months,6.17,259.25,A,< 1 year,RENT,10.043292972227004,Not Verified,Charged Off,debt_consolidation,NY,22.9
9.488047863280759, 36 months,12.23,439.89,C,4 years,RENT,11.23850177707664,Verified,Fully Paid,debt_consolidation,CA,20.34
9.65509029374725, 36 months,6.17,475.79,A,< 1 year,MORTGAGE,11.608244735642321,Source Verified,Fully Paid,credit_card,TX,2.0
9.41336284529417, 60 months,12.98,278.6,C,5 years,MORTGAGE,10.92415631759022,Not Verified,Fully Paid,major_purchase,CA,10.01
8.566173813637858, 36 months,5.79,159.22,A,10+ years,OWN,11.264476926102367,Source Verified,Fully Paid,major_purchase,TX,16.29
9.392745258631441, 60 months,13.72,277.49,C,7 years,MORTGAGE,11.127336510866854,Not Verified,Fully Paid,debt_consolidation,FL,19.55
9.105090961257085, 36 months,5.42,271.44,A,10+ years,MORTGAGE,11.461642696843066,Verified,Fully Paid,debt_consolidation,FL,2.06
9.61587214452889, 36 months,15.95,526.99,E,2 years,MORTGAGE,11.561725152903833,Source Verified,Fully Paid,credit_card,CA,11.3
9.90353755128617, 60 months,18.54,513.77,F,6 years,MORTGAGE,11.561725152903833,Verified,Fully Paid,debt_consolidation,IL,17.25
9.726213236963687, 36 months,14.09,573.21,D,4 years,RENT,10.596559730283433,Source Verified,Fully Paid,debt_consolidation,NJ,20.55
10.12667110305036, 36 months,9.99,806.57,B,2 years,RENT,11.407576060361786,Source Verified,Fully Paid,debt_consolidation,CA,8.96
9.282754052485227, 36 months,6.17,327.87,A,4 years,MORTGAGE,11.289794413577894,Verified,Fully Paid,debt_consolidation,CA,15.94
9.61587214452889, 36 months,6.17,457.49,A,4 years,RENT,11.002116507732017,Verified,Fully Paid,moving,NY,1.72
9.210440366976517, 36 months,12.23,333.25,C,1 year,RENT,10.714439990727769,Source Verified,Fully Paid,car,CA,5.89
8.853808274977197, 36 months,13.35,237.04,C,5 years,OWN,10.434145214930487,Not Verified,Fully Paid,credit_card,TX,24.74
9.61587214452889, 36 months,14.83,518.74,D,10+ years,RENT,11.385103457032141,Source Verified,Fully Paid,debt_consolidation,NY,17.32
9.99884318585288, 36 months,14.09,752.87,D,1 year,OWN,11.002116507732017,Source Verified,Fully Paid,wedding,CA,9.06
8.476579508530941, 36 months,6.54,147.21,A,< 1 year,RENT,9.923339198238729,Source Verified,Fully Paid,car,CA,10.94
8.764209507142004, 36 months,6.54,196.28,A,2 years,RENT,11.246939650600208,Verified,Fully Paid,debt_consolidation,CA,19.41
8.987321812850125, 36 months,13.72,272.34,C,10+ years,MORTGAGE,10.915106645867503,Source Verified,Fully Paid,car,CA,12.92
8.517393171418904, 36 months,13.72,170.21,C,< 1 year,RENT,10.308985993422082,Source Verified,Fully Paid,home_improvement,NJ,7.24
8.047509510981422, 36 months,12.61,104.71,C,3 years,RENT,9.923339198238729,Source Verified,Fully Paid,debt_consolidation,CA,20.53
9.61587214452889, 36 months,6.91,462.54,A,5 years,RENT,10.778977123006351,Source Verified,Fully Paid,credit_card,CA,9.7
9.90353755128617, 36 months,6.54,464.61,A,< 1 year,MORTGAGE,12.165255859329688,Source Verified,Fully Paid,debt_consolidation,CA,6.5
9.581972891547895, 60 months,13.72,335.29,C,2 years,OWN,10.308985993422082,Source Verified,Fully Paid,debt_consolidation,FL,17.88
8.412054873292933, 36 months,12.61,150.78,C,3 years,RENT,10.92166677957473,Verified,Charged Off,debt_consolidation,TX,23.12
8.922791623969637, 60 months,17.06,186.64,E,6 years,RENT,10.308985993422082,Verified,Fully Paid,wedding,FL,12.8
10.12667110305036, 36 months,9.99,806.57,B,10+ years,RENT,10.778977123006351,Verified,Fully Paid,credit_card,IL,19.4
8.853808274977197, 60 months,13.35,160.53,C,10+ years,RENT,10.714439990727769,Not Verified,Fully Paid,credit_card,NY,23.04
9.392745258631441, 36 months,6.91,370.04,A,8 years,MORTGAGE,10.596659732783579,Not Verified,Fully Paid,debt_consolidation,TX,17.07
9.105090961257085, 36 months,5.79,210.78,A,4 years,RENT,10.87806606028079,Source Verified,Fully Paid,credit_card,CA,21.85
9.210440366976517, 60 months,9.62,210.61,B,10+ years,MORTGAGE,10.829748417047593,Verified,Fully Paid,home_improvement,IL,15.52
10.12667110305036, 60 months,17.06,622.13,E,10+ years,MORTGAGE,11.884495917930655,Verified,Fully Paid,debt_consolidation,TX,20.57
9.472781556562168, 60 months,9.99,276.15,B,2 years,MORTGAGE,10.373522431293592,Source Verified,Fully Paid,credit_card,TX,19.73
9.392745258631441, 36 months,12.23,399.9,C,7 years,RENT,11.042937835596494,Not Verified,Fully Paid,debt_consolidation,TX,14.82
8.517393171418904, 36 months,13.72,170.21,C,2 years,RENT,10.596559730283433,Not Verified,Fully Paid,home_improvement,NY,4.65
7.783640596221253, 36 months,13.72,81.71,C,2 years,RENT,10.308985993422082,Verified,Fully Paid,other,TX,12.88
9.61587214452889, 36 months,8.88,476.16,B,3 years,RENT,10.714439990727769,Not Verified,Fully Paid,debt_consolidation,NY,10.48
9.61587214452889, 36 months,8.88,476.16,B,6 years,RENT,11.373674891823535,Verified,Charged Off,credit_card,CA,11.03
9.287394001418473, 36 months,10.36,350.32,B,2 years,MORTGAGE,11.264476926102367,Not Verified,Fully Paid,debt_consolidation,NJ,15.49
7.824445930877619, 60 months,18.17,63.72,F,< 1 year,RENT,10.859018228147887,Source Verified,Fully Paid,moving,CA,6.72
9.472781556562168, 36 months,8.88,412.68,B,2 years,OWN,10.126511096649761,Not Verified,Fully Paid,debt_consolidation,NJ,16.8
6.90875477931522, 36 months,10.36,32.44,B,10+ years,MORTGAGE,11.200472443526527,Not Verified,Fully Paid,credit_card,CA,16.89
