index,loan_amnt,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,revol_util,application_type,pub_rec_bankruptcies
9155,2.2294012669472845,36,9.63,128.38,B,University of Dallas,3 years,RENT,10.264826602601737,Source Verified,Fully Paid,s,credit_card,TX,6.81,0.0,64.1,Individual,0.0
9156,2.2294012669472845,36,7.29,124.04,A,ETMC Carthage,1 year,MORTGAGE,10.596659732783579,Not Verified,Fully Paid,s,car,TX,10.41,0.0,43.0,Individual,0.0
9157,2.3013164699169826,60,13.06,182.28,C,Ferguson Ent. Inc.,6 years,MORTGAGE,10.874285408908944,Verified,Charged Off,s,debt_consolidation,CA,19.84,1.0,79.8,Individual,0.0
9158,2.3013164699169826,60,10.0,169.98,B,Adler Fels Winery,5 years,RENT,10.396994062531652,Not Verified,Fully Paid,s,debt_consolidation,CA,2.89,0.0,14.1,Individual,0.0
9159,2.3061891929526412,60,10.37,180.01,B,nan,nan,MORTGAGE,11.289794413577894,Not Verified,Fully Paid,s,other,FL,16.63,0.0,51.8,Individual,0.0
9160,2.3061891929526412,60,15.65,202.72,D,cdcr,3 years,MORTGAGE,10.89386482776298,Not Verified,Charged Off,s,home_improvement,CA,3.52,0.0,78.5,Individual,0.0
9161,2.2531209847743163,36,17.51,179.54,E,The Container Store,1 year,OWN,11.608244735642321,Source Verified,Fully Paid,s,debt_consolidation,TX,6.41,1.0,99.2,Individual,0.0
9162,2.341107991445833,60,13.06,273.41,C,Kaiser Permanente,3 years,MORTGAGE,11.561725152903833,Verified,Fully Paid,s,home_improvement,CA,6.26,0.0,36.9,Individual,0.0
9163,2.368410894537015,36,10.0,516.28,B,Immigrant Legal Resource Center,6 years,RENT,11.097425172408931,Not Verified,Fully Paid,s,debt_consolidation,CA,17.76,0.0,56.0,Individual,0.0
9164,2.3740707497599995,60,17.14,423.78,E,Pacific Ambulance,4 years,RENT,10.463131911491967,Verified,Charged Off,s,debt_consolidation,CA,22.87,0.0,41.1,Individual,1.0
9165,2.3374238436161376,60,11.11,251.76,B,Presely Petroleum,2 years,MORTGAGE,10.673618922112436,Source Verified,Charged Off,s,wedding,CA,14.83,0.0,79.5,Individual,0.0
9166,2.4093450282818294,60,16.02,608.22,D,U.S.Postal Servive,10+ years,MORTGAGE,11.156264806643742,Verified,Fully Paid,s,debt_consolidation,TX,20.31,0.0,36.2,Individual,0.0
9167,2.439135964655596,60,17.88,886.49,E,World Wide Technology,3 years,MORTGAGE,11.289794413577894,Verified,Fully Paid,s,home_improvement,IL,5.19,0.0,40.5,Individual,0.0
9168,2.368410894537015,60,13.06,364.55,C,Lime Rock Partners LP,< 1 year,MORTGAGE,11.51293546492023,Source Verified,Fully Paid,s,debt_consolidation,NY,18.59,0.0,54.8,Individual,0.0
9169,2.339897017413706,60,11.11,258.3,B,Yeshiva University,9 years,OWN,10.491301994830229,Not Verified,Fully Paid,s,credit_card,NY,24.6,0.0,79.4,Individual,0.0
9170,2.2294012669472845,60,7.29,79.76,A,General Investment Authority,1 year,RENT,10.134638955251866,Source Verified,Fully Paid,s,wedding,NY,25.38,0.0,9.2,Individual,0.0
9171,2.3183750070955895,36,5.42,286.52,A,LOCKHEED MARTIN CORPORATION,10+ years,MORTGAGE,11.744045122410057,Source Verified,Fully Paid,s,car,FL,6.74,0.0,29.1,Individual,0.0
9172,2.3234107621942104,36,5.42,301.6,A,Hazel Hawkins Memorial Hospital,10+ years,MORTGAGE,11.695255355062795,Not Verified,Fully Paid,s,major_purchase,CA,12.57,0.0,23.1,Individual,0.0
9173,2.290712409213045,36,5.42,217.16,A,"Miltiadis Leptourgos, PE",7 years,RENT,10.373522431293592,Not Verified,Fully Paid,s,debt_consolidation,NY,16.73,0.0,9.5,Individual,0.0
9174,2.2720930397111068,60,18.25,153.18,F,Sonoma Valley Insuance Agency,7 years,RENT,10.714439990727769,Verified,Fully Paid,s,debt_consolidation,CA,3.84,0.0,70.7,Individual,0.0
9175,2.341107991445833,60,15.28,287.25,D,City of Los Angeles,10+ years,MORTGAGE,11.58989576532275,Not Verified,Charged Off,s,home_improvement,CA,13.52,0.0,85.6,Individual,0.0
9176,2.36235025329959,36,10.37,486.62,B,The Ormond Agency,7 years,RENT,10.819798284210286,Not Verified,Fully Paid,s,debt_consolidation,FL,8.42,0.0,33.2,Individual,0.0
9177,2.3740707497599995,60,10.74,367.43,B,Structural Technology Consult.,4 years,RENT,10.491301994830229,Source Verified,Fully Paid,s,small_business,CA,9.7,0.0,11.4,Individual,0.0
9178,2.2294012669472845,36,13.8,136.33,C,tyco electronics,2 years,MORTGAGE,10.961295207644392,Not Verified,Fully Paid,s,car,FL,14.29,0.0,56.4,Individual,0.0
9179,2.2896523591578273,36,10.0,229.91,B,New jersey physicians,10+ years,RENT,10.239995502805316,Not Verified,Fully Paid,s,debt_consolidation,NJ,22.46,0.0,59.9,Individual,0.0
9180,2.214933939131339,60,10.0,74.37,B,navylist,10+ years,RENT,10.714439990727769,Source Verified,Fully Paid,s,major_purchase,NY,24.69,0.0,43.4,Individual,0.0
9181,2.3234107621942104,36,10.74,326.16,B,The federal government or postal service,3 years,RENT,11.012495617386358,Verified,Fully Paid,s,major_purchase,CA,12.27,0.0,58.1,Individual,0.0
9182,2.341107991445833,60,15.28,287.25,D,Fees contruction,6 years,MORTGAGE,11.695255355062795,Source Verified,Charged Off,s,car,CA,21.09,0.0,38.6,Individual,0.0
9183,2.36235025329959,36,7.66,467.7,A,siemens,5 years,RENT,11.082157933374816,Verified,Fully Paid,s,debt_consolidation,NJ,3.43,0.0,21.3,Individual,0.0
9184,2.350236310074246,60,10.0,280.47,B,Eldred Central School District,4 years,MORTGAGE,11.418625774449598,Verified,Fully Paid,s,debt_consolidation,NY,7.66,0.0,56.6,Individual,0.0
9185,2.379377841348507,60,17.51,452.3,E,"Koch Supply & Trading, LP",1 year,RENT,11.648338835562747,Verified,Fully Paid,s,debt_consolidation,TX,23.16,1.0,67.4,Individual,0.0
9186,2.3890872825709972,60,13.8,463.3,C,Premium Snacks,2 years,MORTGAGE,11.021918808236205,Source Verified,Fully Paid,s,house,CA,20.39,0.0,8.0,Individual,0.0
9187,2.319405094199375,60,13.8,222.39,C,nan,3 years,RENT,10.085850775128717,Not Verified,Fully Paid,s,debt_consolidation,NY,16.35,0.0,38.6,Individual,0.0
9188,2.1179272289544824,36,14.54,51.67,D,Gessler Clinic,< 1 year,RENT,10.085850775128717,Source Verified,Fully Paid,s,other,FL,24.25,0.0,63.2,Individual,0.0
9189,2.264955957558561,36,13.8,190.86,C,Stiegelbauer Associates,10+ years,RENT,10.596659732783579,Source Verified,Fully Paid,s,debt_consolidation,NY,4.11,1.0,47.9,Individual,0.0
9190,2.3660377398222523,36,17.88,563.04,E,Lexicon Branding,7 years,RENT,11.51293546492023,Source Verified,Fully Paid,s,debt_consolidation,CA,17.3,0.0,92.5,Individual,0.0
9191,2.2720930397111068,36,5.42,180.96,A,Jefferies and Co,2 years,RENT,12.128116509451258,Source Verified,Fully Paid,s,debt_consolidation,NJ,4.87,0.0,51.9,Individual,0.0
9192,2.1979688386872795,60,10.0,63.75,B,Independent Group Realty,10+ years,MORTGAGE,10.357774570341576,Not Verified,Fully Paid,s,car,TX,24.84,0.0,14.8,Individual,0.0
9193,2.2531209847743163,60,16.4,122.66,E,TBC-Brinadd,1 year,OWN,10.085850775128717,Source Verified,Charged Off,s,credit_card,TX,9.8,0.0,29.3,Individual,0.0
9194,2.368410894537015,60,16.02,389.26,D,general atomics,5 years,MORTGAGE,10.668978650219241,Source Verified,Charged Off,s,debt_consolidation,CA,7.48,0.0,42.7,Individual,0.0
9195,2.348779658802277,60,10.37,278.59,B,Ganeinu Preschool,5 years,MORTGAGE,10.874285408908944,Source Verified,Fully Paid,s,car,FL,2.45,0.0,44.8,Individual,0.0
9196,2.1179272289544824,36,7.29,46.52,A,AT&T Hotel and Conference Center,< 1 year,RENT,10.308985993422082,Source Verified,Fully Paid,s,debt_consolidation,TX,3.4,0.0,11.9,Individual,0.0
9197,2.2878580073643144,36,5.79,212.29,A,NYC Department of Corrections,7 years,MORTGAGE,11.407576060361786,Source Verified,Fully Paid,s,vacation,NY,6.36,0.0,22.3,Individual,0.0
9198,2.1179272289544824,36,7.29,46.52,A,St. Joseph's Hospital,5 years,RENT,10.308985993422082,Not Verified,Charged Off,s,debt_consolidation,FL,1.76,0.0,25.0,Individual,0.0
9199,2.3234107621942104,60,14.17,233.57,C,JCpenney,1 year,MORTGAGE,11.775297421715827,Source Verified,Fully Paid,s,credit_card,TX,8.58,0.0,54.1,Individual,0.0
9200,2.379377841348507,60,17.51,452.3,E,Lockheed Martin,6 years,MORTGAGE,10.94589979151604,Verified,Fully Paid,s,medical,CA,6.64,1.0,61.6,Individual,0.0
9201,2.3234107621942104,36,11.11,327.91,B,San Bernedino County,2 years,RENT,11.133142723386813,Source Verified,Fully Paid,s,major_purchase,CA,2.46,0.0,22.5,Individual,0.0
9202,2.290712409213045,36,5.42,217.16,A,Industrial Distributors,10+ years,MORTGAGE,10.896757843893464,Not Verified,Fully Paid,s,home_improvement,FL,24.93,0.0,68.0,Individual,0.0
9203,2.2531209847743163,36,6.92,154.21,A,NYC trasit,3 years,MORTGAGE,11.082157933374816,Verified,Fully Paid,s,car,NY,16.25,2.0,19.3,Individual,0.0
9204,2.319405094199375,36,14.91,332.37,D,Consilium Wealth Management,< 1 year,RENT,10.491301994830229,Source Verified,Fully Paid,s,debt_consolidation,CA,23.0,0.0,95.2,Individual,0.0
9205,2.316278627157944,36,5.79,282.04,A,Destination Hotels and Resorts,2 years,RENT,11.109473329472568,Source Verified,Fully Paid,s,medical,CA,8.17,0.0,8.1,Individual,0.0
9206,2.3000563597136088,36,7.29,244.98,A,nan,nan,RENT,10.507065542233256,Not Verified,Fully Paid,s,debt_consolidation,CA,9.52,0.0,33.9,Individual,1.0
9207,2.17752581681183,36,6.92,77.11,A,NASA,4 years,MORTGAGE,11.012495617386358,Verified,Fully Paid,s,major_purchase,TX,1.68,0.0,20.1,Individual,0.0
9208,2.3234107621942104,36,9.63,320.94,B,Hostway Corporation,5 years,RENT,10.819798284210286,Source Verified,Fully Paid,s,debt_consolidation,IL,16.15,0.0,51.6,Individual,0.0
9209,2.3309192623212813,60,15.65,260.64,D,VIP Honda,2 years,RENT,10.545367754151743,Not Verified,Fully Paid,s,debt_consolidation,NJ,21.35,0.0,60.9,Individual,0.0
9210,2.3890872825709972,60,20.85,539.39,G,Razorfish,4 years,RENT,11.350418300109132,Verified,Charged Off,s,debt_consolidation,IL,20.89,0.0,97.1,Individual,0.0
9211,2.222434969143803,60,10.0,79.68,B,department of health,10+ years,RENT,10.106469212026385,Not Verified,Fully Paid,s,debt_consolidation,NY,26.55,0.0,26.7,Individual,0.0
9212,2.2346357344832866,36,14.54,144.66,D,etr associates,5 years,RENT,10.62135173563291,Not Verified,Fully Paid,s,debt_consolidation,CA,4.45,0.0,87.5,Individual,0.0
9213,2.439135964655596,60,17.88,886.49,E,Moss Adams LLP,5 years,RENT,11.461642696843066,Source Verified,Fully Paid,s,debt_consolidation,CA,7.41,0.0,35.1,Individual,0.0
9214,2.281869645236261,36,6.92,203.55,A,"Twin Distributing, Inc",6 years,MORTGAGE,10.839600519357369,Source Verified,Fully Paid,s,car,TX,6.47,0.0,37.9,Individual,0.0
9215,2.2531209847743163,36,5.79,151.64,A,BROOKS INSURANCE SERVICES,8 years,MORTGAGE,10.714439990727769,Not Verified,Fully Paid,s,major_purchase,FL,9.31,0.0,33.7,Individual,0.0
9216,2.2531209847743163,36,6.92,154.21,A,Bureau of Prision,10+ years,MORTGAGE,11.002116507732017,Source Verified,Fully Paid,s,home_improvement,FL,6.52,0.0,0.0,Individual,0.0
9217,2.3890872825709972,36,11.11,655.82,B,Booz Allen Hamilton,1 year,RENT,11.259657701600467,Verified,Fully Paid,s,credit_card,CA,23.71,0.0,72.9,Individual,0.0
9218,2.4093450282818294,60,18.62,643.3,F,Columbia University,7 years,RENT,11.23850177707664,Verified,Fully Paid,s,debt_consolidation,NY,12.96,0.0,91.5,Individual,0.0
9219,2.1396069221994747,36,14.91,62.32,D,The home depot,10+ years,RENT,10.819798284210286,Not Verified,Fully Paid,s,moving,FL,14.98,0.0,93.8,Individual,0.0
9220,2.1716986201100412,36,11.11,77.88,B,nan,nan,RENT,9.671870704017296,Verified,Fully Paid,s,debt_consolidation,CA,18.46,0.0,86.2,Individual,0.0
9221,2.341107991445833,36,11.11,393.5,B,Central Fl. Lands and Timber,10+ years,MORTGAGE,11.377804237799664,Not Verified,Fully Paid,s,home_improvement,FL,6.36,0.0,72.9,Individual,0.0
9222,2.3651305986278253,60,19.74,407.1,F,Sony Online llc,10+ years,MORTGAGE,10.973717513311941,Not Verified,Charged Off,s,credit_card,CA,20.88,1.0,98.7,Individual,0.0
9223,2.3436758000339877,60,16.4,302.35,E,Import Auto Geeks,5 years,OWN,10.778977123006351,Source Verified,Fully Paid,s,car,CA,5.9,0.0,17.2,Individual,0.0
9224,2.2531209847743163,36,6.92,154.21,A,American Home Mortgage,1 year,MORTGAGE,11.350418300109132,Source Verified,Fully Paid,s,home_improvement,TX,10.59,0.0,0.0,Individual,0.0
9225,2.313039352423886,36,14.54,309.97,D,Alliance Data Inc,3 years,RENT,11.385103457032141,Verified,Fully Paid,s,debt_consolidation,TX,8.84,0.0,49.9,Individual,0.0
9226,2.2720930397111068,60,17.51,150.77,E,board of ed,5 years,RENT,10.968215530759236,Verified,Charged Off,s,car,NY,21.41,0.0,57.0,Individual,0.0
9227,2.2346357344832866,36,6.92,129.54,A,nan,10+ years,RENT,10.778977123006351,Source Verified,Fully Paid,s,medical,CA,14.0,0.0,37.4,Individual,0.0
9228,2.3013164699169826,36,14.54,275.53,D,UNIVERSAL PROTECTION SERVICE,10+ years,RENT,10.463131911491967,Not Verified,Fully Paid,s,credit_card,CA,21.33,0.0,90.5,Individual,0.0
9229,2.368410894537015,36,10.0,516.28,B,Millenium Partners,2 years,RENT,10.778977123006351,Not Verified,Fully Paid,s,debt_consolidation,FL,18.73,0.0,66.2,Individual,0.0
9230,2.3558304641281165,60,15.65,337.86,D,Value Added Communications,3 years,MORTGAGE,10.714439990727769,Not Verified,Fully Paid,s,debt_consolidation,TX,17.01,0.0,43.8,Individual,0.0
9231,2.36235025329959,60,14.17,350.35,C,Century 21 Americana,7 years,OWN,11.034905792929415,Not Verified,Charged Off,s,debt_consolidation,CA,1.55,0.0,20.6,Individual,0.0
9232,2.3994269064942095,60,12.68,506.01,C,Orange County Sheriff's Department,10+ years,MORTGAGE,11.608244735642321,Verified,Fully Paid,s,credit_card,CA,4.61,0.0,33.0,Individual,0.0
9233,2.2863969296232134,36,7.66,215.15,A,Northwestern University,5 years,RENT,10.968215530759236,Source Verified,Fully Paid,s,debt_consolidation,IL,14.63,0.0,55.1,Individual,0.0
9234,2.341107991445833,36,7.66,374.16,A,Sullivan ARC,3 years,MORTGAGE,11.082157933374816,Not Verified,Fully Paid,s,debt_consolidation,NY,13.31,0.0,27.6,Individual,0.0
9235,2.341107991445833,36,7.29,372.12,A,WNY DDSO,9 years,MORTGAGE,11.002116507732017,Not Verified,Fully Paid,s,debt_consolidation,NY,16.32,1.0,32.2,Individual,0.0
9236,2.2878580073643144,36,10.37,227.09,B,Tolleson Wealth Management,1 year,RENT,10.882771862738064,Not Verified,Fully Paid,s,credit_card,TX,22.11,1.0,80.4,Individual,0.0
9237,2.3558304641281165,60,11.11,305.17,B,Ryan LLC,2 years,MORTGAGE,11.251573687764477,Verified,Fully Paid,s,house,TX,15.93,0.0,85.4,Individual,0.0
9238,2.2294012669472845,36,10.37,129.77,B,Security Service Federal Credit Union,4 years,RENT,9.862717639992917,Verified,Fully Paid,s,debt_consolidation,TX,24.69,0.0,49.0,Individual,0.0
9239,2.3234107621942104,36,10.37,324.42,B,Maximus,10+ years,RENT,10.331398849474123,Not Verified,Fully Paid,s,credit_card,CA,24.37,1.0,40.2,Individual,0.0
9240,2.336160705374545,36,7.29,353.52,A,Quest Diagnostics,10+ years,MORTGAGE,10.82237491025755,Verified,Fully Paid,s,debt_consolidation,CA,12.26,0.0,35.4,Individual,0.0
9241,2.2720930397111068,36,10.0,193.61,B,STAPLES THE OFFICE SUPERSTORE,10+ years,RENT,10.491301994830229,Not Verified,Fully Paid,s,wedding,NY,12.93,0.0,68.8,Individual,1.0
9242,2.341107991445833,36,6.92,370.09,A,American Registry,< 1 year,MORTGAGE,11.225256725762893,Not Verified,Fully Paid,s,house,FL,1.41,0.0,10.2,Individual,0.0
9243,2.3108132120254594,36,10.0,283.96,B,Connolly Bove Lodge & Hutz,10+ years,MORTGAGE,12.429220196836383,Source Verified,Fully Paid,s,credit_card,CA,7.23,0.0,32.3,Individual,0.0
9244,2.284912339700975,36,7.66,212.03,A,nan,10+ years,MORTGAGE,11.050905878263567,Not Verified,Fully Paid,s,debt_consolidation,CA,9.49,2.0,15.9,Individual,0.0
9245,2.3013164699169826,60,14.17,186.86,C,GALLO WINERIES,4 years,RENT,10.799595985047786,Not Verified,Fully Paid,s,car,CA,8.5,0.0,33.3,Individual,0.0
9246,2.2531209847743163,36,9.63,160.47,B,Tom Reilly Construction,1 year,RENT,11.082157933374816,Source Verified,Fully Paid,s,debt_consolidation,CA,3.45,0.0,27.2,Individual,0.0
9247,2.368410894537015,60,13.06,364.55,C,Toll Brothers Inc.,2 years,RENT,11.561725152903833,Source Verified,Fully Paid,s,debt_consolidation,NY,7.54,0.0,45.6,Individual,0.0
9248,2.2294012669472845,36,5.42,120.64,A,faztec industries,6 years,MORTGAGE,10.961295207644392,Not Verified,Fully Paid,s,car,NY,7.25,0.0,0.4,Individual,0.0
9249,2.3013164699169826,36,10.0,258.14,B,Catholic Healthcare West,< 1 year,RENT,10.757924157061597,Not Verified,Fully Paid,s,debt_consolidation,CA,22.8,0.0,34.3,Individual,0.0
9250,2.4093450282818294,60,17.88,633.21,E,Ozburn Hessey Logistics,3 years,RENT,10.87804719253426,Verified,Charged Off,s,debt_consolidation,NJ,15.49,0.0,57.0,Individual,0.0
9251,2.3890872825709972,60,14.91,420.02,D,US Department of Homeland Security,9 years,RENT,11.695255355062795,Verified,Fully Paid,s,debt_consolidation,NJ,16.85,0.0,62.8,Individual,0.0
9252,2.224577620739823,36,10.0,123.43,B,Tax Defense Network,1 year,RENT,10.596659732783579,Source Verified,Charged Off,s,small_business,FL,12.39,0.0,50.0,Individual,0.0
9253,2.4056695902475114,36,13.06,809.35,C,"Orange County, New York",< 1 year,MORTGAGE,11.407576060361786,Verified,Fully Paid,s,debt_consolidation,NY,22.19,0.0,72.3,Individual,0.0
9254,2.3234107621942104,36,5.79,303.27,A,PITNEY BOWES,10+ years,MORTGAGE,11.19822841866684,Verified,Fully Paid,s,other,NJ,1.97,0.0,12.0,Individual,0.0
9255,2.3234107621942104,60,10.37,214.3,B,OMNITRANS  TRANSIT,6 years,MORTGAGE,10.778977123006351,Not Verified,Fully Paid,s,debt_consolidation,CA,12.47,0.0,83.5,Individual,0.0
9256,2.19028184058011,36,12.68,93.92,C,the Partnership for the Homeless,6 years,RENT,10.308985993422082,Not Verified,Fully Paid,s,credit_card,NY,7.36,0.0,3.7,Individual,0.0
9257,2.313039352423886,36,7.29,279.09,A,Experian,6 years,RENT,10.968215530759236,Source Verified,Fully Paid,s,credit_card,CA,7.7,1.0,0.3,Individual,0.0
9258,2.348779658802277,60,16.02,316.28,D,nan,nan,OWN,10.714439990727769,Source Verified,Fully Paid,s,home_improvement,NJ,10.72,0.0,22.3,Individual,0.0
9259,2.24882343982246,36,13.43,162.73,C,Sanitation services,8 years,OWN,11.461642696843066,Not Verified,Fully Paid,s,credit_card,NY,13.92,0.0,91.6,Individual,0.0
9260,2.2531209847743163,60,16.02,121.65,D,MetroPCS,3 years,RENT,11.264476926102367,Not Verified,Fully Paid,s,debt_consolidation,NY,9.75,1.0,23.5,Individual,0.0
9261,2.379377841348507,60,16.02,437.92,D,nan,nan,MORTGAGE,10.596659732783579,Verified,Fully Paid,s,small_business,FL,9.36,0.0,5.3,Individual,0.0
9262,2.3234107621942104,36,7.29,310.1,A,Robert Morris University,10+ years,MORTGAGE,11.225256725762893,Not Verified,Fully Paid,s,debt_consolidation,IL,7.62,0.0,14.4,Individual,0.0
9263,2.2720930397111068,36,5.42,180.96,A,STG Inc,10+ years,MORTGAGE,11.751950239425476,Source Verified,Fully Paid,s,home_improvement,TX,1.9,0.0,26.7,Individual,0.0
9264,2.232053837950823,36,6.92,126.45,A,Aldridge Electirc,3 years,MORTGAGE,11.898194668458823,Not Verified,Fully Paid,s,home_improvement,IL,5.58,0.0,12.8,Individual,0.0
9265,2.3440642531899076,36,7.29,383.75,A,"Lam, Thompson & Park",8 years,RENT,10.645448706505872,Not Verified,Fully Paid,s,debt_consolidation,CA,28.29,0.0,53.3,Individual,0.0
9266,2.3061891929526412,36,13.06,283.28,C,Med/Corp,8 years,RENT,11.51293546492023,Source Verified,Fully Paid,s,debt_consolidation,CA,12.28,0.0,52.5,Individual,0.0
9267,2.395059788971617,60,13.06,486.44,C,Universal Hospital Services,< 1 year,MORTGAGE,11.002116507732017,Verified,Fully Paid,s,debt_consolidation,NY,19.44,0.0,37.7,Individual,0.0
9268,2.3291007857169737,36,5.79,321.47,A,ftd,10+ years,MORTGAGE,11.225256725762893,Not Verified,Fully Paid,s,credit_card,IL,13.38,0.0,52.9,Individual,0.0
9269,2.1519252521271723,36,6.92,61.69,A,nan,nan,RENT,9.575052927597383,Not Verified,Fully Paid,s,debt_consolidation,FL,15.83,0.0,8.0,Individual,0.0
9270,2.2531209847743163,60,11.11,108.99,B,Professional Packers,7 years,RENT,10.268165387743457,Not Verified,Fully Paid,s,car,CA,5.46,0.0,62.1,Individual,0.0
9271,2.19028184058011,36,10.37,90.84,B,Omni Hotels,5 years,RENT,10.463131911491967,Source Verified,Fully Paid,s,debt_consolidation,CA,23.14,0.0,74.6,Individual,0.0
9272,2.417223510453998,60,17.88,691.46,E,nan,nan,MORTGAGE,10.839600519357369,Verified,Charged Off,s,debt_consolidation,FL,18.05,0.0,79.6,Individual,0.0
9273,2.2531209847743163,36,10.37,162.21,B,Kelly IT Services,< 1 year,RENT,10.491301994830229,Verified,Fully Paid,s,major_purchase,CA,5.2,0.0,86.9,Individual,0.0
9274,2.4093450282818294,36,13.06,843.08,C,Agra Services,8 years,RENT,11.097425172408931,Verified,Fully Paid,s,credit_card,NY,15.69,1.0,21.1,Individual,0.0
9275,2.4194784443591764,60,18.99,726.19,F,ADAMS AUTO BODY,8 years,MORTGAGE,11.418625774449598,Source Verified,Fully Paid,s,other,IL,15.55,0.0,72.0,Individual,0.0
9276,2.341107991445833,36,7.29,372.12,A,ny waterway,3 years,RENT,11.156264806643742,Not Verified,Fully Paid,s,debt_consolidation,NJ,15.79,0.0,54.6,Individual,0.0
9277,2.4056695902475114,60,16.4,588.75,E,Search Optics,6 years,MORTGAGE,12.429220196836383,Verified,Fully Paid,s,home_improvement,CA,12.0,0.0,55.1,Individual,0.0
9278,2.1979688386872795,36,9.63,96.29,B,Jamba Juice,2 years,RENT,9.575052927597383,Source Verified,Fully Paid,s,debt_consolidation,FL,15.67,0.0,79.5,Individual,0.0
9279,2.3890872825709972,36,17.14,714.45,E,Memorial Medical Center,2 years,RENT,11.225256725762893,Verified,Fully Paid,s,debt_consolidation,CA,18.03,0.0,58.5,Individual,0.0
9280,2.3234107621942104,36,9.63,320.94,B,County of Riverside DPSS,10+ years,MORTGAGE,11.097425172408931,Source Verified,Fully Paid,s,credit_card,CA,3.35,0.0,17.7,Individual,0.0
9281,2.3234107621942104,36,7.29,310.1,A,Securitas,6 years,RENT,10.275085591132715,Verified,Charged Off,s,small_business,CA,2.69,0.0,37.2,Individual,0.0
9282,2.3584977298935645,36,7.29,446.55,A,"TiVo, Inc",8 years,MORTGAGE,10.778977123006351,Not Verified,Fully Paid,s,credit_card,CA,13.72,0.0,61.4,Individual,0.0
9283,2.3234107621942104,60,15.28,239.38,D,Food 4 Less,6 years,RENT,10.434145214930487,Not Verified,Charged Off,s,debt_consolidation,CA,23.44,0.0,90.7,Individual,0.0
9284,2.3272442644743556,60,10.0,220.97,B,MOL America,7 years,RENT,11.156264806643742,Source Verified,Fully Paid,s,credit_card,IL,20.47,0.0,47.8,Individual,0.0
9285,2.2294012669472845,36,10.0,129.07,B,Nexus Digital Studio,6 years,RENT,11.184435286790631,Not Verified,Fully Paid,s,other,CA,6.78,0.0,38.8,Individual,0.0
9286,2.3013164699169826,60,10.74,172.91,B,"Recreational Equipment, Inc.",< 1 year,RENT,9.575052927597383,Verified,Fully Paid,s,debt_consolidation,CA,4.92,0.0,18.1,Individual,0.0
9287,2.3234107621942104,60,15.28,239.38,D,natales auto,9 years,RENT,10.778977123006351,Not Verified,Fully Paid,s,major_purchase,CA,18.02,0.0,76.6,Individual,0.0
9288,2.349692916634626,36,7.66,409.24,A,US Department of Veterans Affairs,5 years,MORTGAGE,11.574575443281917,Verified,Fully Paid,s,credit_card,TX,3.4,0.0,66.8,Individual,0.0
9289,2.3234107621942104,36,17.14,357.23,E,Trident Mortgage Company,7 years,MORTGAGE,10.691967639914864,Source Verified,Fully Paid,s,debt_consolidation,NJ,23.67,1.0,89.4,Individual,0.0
9290,2.290712409213045,36,10.37,233.58,B,Lockheed Martin,2 years,RENT,11.23850177707664,Source Verified,Fully Paid,s,credit_card,CA,4.63,0.0,91.3,Individual,0.0
9291,2.36235025329959,36,13.06,505.85,C,Small Law Firm,3 years,MORTGAGE,10.714439990727769,Source Verified,Fully Paid,s,credit_card,NY,22.61,0.0,93.5,Individual,0.0
9292,2.2531209847743163,36,5.79,151.64,A,ssi advanced post,9 years,MORTGAGE,10.961295207644392,Source Verified,Fully Paid,s,home_improvement,CA,0.08,0.0,0.7,Individual,0.0
9293,2.425597630354696,60,16.77,741.88,E,Processes Unlimited,10+ years,MORTGAGE,11.350418300109132,Verified,Charged Off,s,credit_card,CA,7.1,0.0,45.6,Individual,0.0
9294,2.313039352423886,60,13.43,206.77,C,Oce Business Services,9 years,RENT,10.839600519357369,Not Verified,Fully Paid,s,debt_consolidation,CA,15.79,0.0,72.1,Individual,0.0
9295,2.2856576188931195,60,14.91,162.64,D,Hair Depot Beauty Supply,1 year,RENT,10.491301994830229,Source Verified,Fully Paid,s,credit_card,FL,20.87,0.0,84.8,Individual,0.0
9296,2.2720930397111068,36,11.11,196.75,B,"American Safety Council, Inc",3 years,MORTGAGE,10.819798284210286,Verified,Fully Paid,s,car,FL,5.11,0.0,52.6,Individual,0.0
9297,2.325587377847518,36,17.51,367.15,E,Express fitness,< 1 year,OWN,11.002116507732017,Source Verified,Fully Paid,s,debt_consolidation,CA,5.34,0.0,92.3,Individual,0.0
9298,2.341107991445833,36,6.92,370.09,A,GITR,3 years,RENT,11.002116507732017,Not Verified,Fully Paid,s,debt_consolidation,CA,16.94,0.0,2.8,Individual,0.0
9299,2.3013164699169826,36,7.66,249.44,A,Defense Support Services LLC,10+ years,OWN,11.082157933374816,Not Verified,Fully Paid,s,home_improvement,NY,7.75,1.0,19.7,Individual,0.0
9300,2.3291007857169737,60,15.28,253.74,D,Laser Quest,< 1 year,RENT,10.308985993422082,Source Verified,Fully Paid,s,debt_consolidation,CA,24.08,0.0,87.0,Individual,0.0
9301,2.3013164699169826,36,13.8,272.65,C,Humana,4 years,RENT,10.907807476583594,Verified,Fully Paid,s,medical,FL,19.45,0.0,31.9,Individual,0.0
